"customer_id","product_name","total_sales","avg_product_price","num_orders","num_products"
987,"Cuban Collar",315,93.0,1,1
987,"Denim",214,92.0,1,1
987,"Flannel",118,96.0,1,1
987,"High-Waisted",297,98.0,1,1
987,"Pullover",91,114.0,1,1
988,"Joggers",186,94.0,1,1
988,"Parka",113,119.0,1,1
988,"Puffer",354,110.0,1,1
988,"Pullover",91,114.0,1,1
988,"Relaxed Leg",90,95.0,1,1
988,"Wool",212,111.0,1,1
989,"Chambray",212,105.0,1,1
989,"Dress",312,119.0,1,1
989,"Flannel",118,96.0,1,1
989,"High-Waisted",99,98.0,1,1
989,"Trench Coat",357,112.0,1,1
991,"Cardigan",112,118.0,1,1
991,"Cargo Pants",306,106.0,1,1
991,"Flannel",118,96.0,1,1
991,"Polo",95,117.0,1,1
991,"Shearling",117,95.0,1,1
991,"Slim-Fit",194,119.0,1,1
993,"Coach",93,115.0,1,1
993,"Cords",282,113.0,1,1
993,"Peacoat",327,102.0,1,1
993,"Polo",190,117.0,1,1
994,"Camp Collared",98,112.0,1,1
994,"Linen",637,116.0,1,3
994,"Parka",339,119.0,1,1
994,"Tracksuit Bottoms",336,91.0,1,1
994,"Windbreaker",306,109.0,1,1
996,"Cardigan",224,118.0,1,1
996,"Drawstring",192,104.0,1,1
996,"Joggers",93,94.0,1,1
996,"Leather",294,113.0,1,1
996,"Peacoat",218,102.0,1,1
996,"Puffer",354,110.0,1,1
996,"Pullover",273,114.0,1,1
996,"Relaxed Leg",180,95.0,1,1
996,"Trench Coat",238,112.0,1,1
998,"Bomber",100,90.0,1,1
998,"Cargo Pants",102,106.0,1,1
998,"Casual Slim Fit",238,113.0,1,1
998,"Cropped",230,99.0,1,1
998,"Cuban Collar",315,93.0,1,1
998,"Drawstring",192,104.0,1,1
998,"Dress",312,119.0,1,1
998,"Oxford Cloth",96,114.0,1,1
998,"Peacoat",218,102.0,1,2
998,"Pleated",210,90.0,1,1
998,"Pullover",182,114.0,1,1
998,"Shearling",234,95.0,1,1
998,"Trench Coat",357,112.0,1,1
998,"Windbreaker",306,109.0,1,1
998,"Wool",318,111.0,1,1
